mes,marca,segmento,division,familia,fuente,unidades,share,bajo,alto,metodo,share_mercado,interno
2027-10,ISUZU,CAMIONES,SIN DEFINIR,NMR,Modelo estadístico,11.087023868135617,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.0016283074752064164,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,NPR,Modelo estadístico,5.725428981730243,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.0008408711770260238,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,NPS,Modelo estadístico,6.881081207611328,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.001010597262269632,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,NQR,Modelo estadístico,16.923093186399758,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.0024854279621626977,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,NZR,Modelo estadístico,5.443566913678954,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.0007994752065795175,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,NZS,Modelo estadístico,0.13966169858060043,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,2.0511562931906853e-05,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,QKR77,Modelo estadístico,0.017184296697871148,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,2.523789891868776e-06,False
2027-10,ISUZU,CAMIONES,SIN DEFINIR,QLR77,Modelo estadístico,22.68429780824696,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.00333155336637589,False
2027-10,ISUZU,PICK-UP,MEDIUM,D-MAX,Modelo estadístico,114.0564033216853,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.016751014188543314,False
2027-10,ISUZU,SUV,SMALL,MU-X,Modelo estadístico,12.255778734334838,0.03293095048537462,141.81600592104402,306.63275402272154,Tendencia armónica regularizada + Promedio estacional 3 años,0.0017999578935649085,False
2027-10,IVECO,BUS,SIN DEFINIR,GRAN V,Modelo estadístico,0.22936881561561723,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,3.3686493461924536e-05,False
2027-10,IVECO,BUSETAS,SIN DEFINIR,GRAN MICRO S3,Modelo estadístico,0.02007282422628403,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,2.9480165394159084e-06,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,AD380T42H,Modelo estadístico,0.02718629335511571,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,3.992743699282163e-06,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,DAILY,Modelo estadístico,0.5090303374050407,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,7.475927835653267e-05,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,EUROCARGO ML11,Modelo estadístico,0.6471916375060571,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,9.505048368037876e-05,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,EUROCARGO ML15,Modelo estadístico,0.10663660843355,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,1.5661298172365865e-05,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,EUROCARGO ML16,Modelo estadístico,0.34438647633820985,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,5.05786837343395e-05,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,ML 150 E24,Modelo estadístico,0.012959355097452354,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,1.9032893795496543e-06,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,ML 180 E28,Modelo estadístico,0.14280503140835127,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,2.0973211828974582e-05,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,S WAY,Modelo estadístico,0.08452704015882843,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,1.2414153066204055e-05,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,T WAY,Modelo estadístico,1.5177322927007608,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,0.00022290335683947606,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,TECTOR,Modelo estadístico,0.7741287538216337,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,0.00011369323739283712,False
2027-10,IVECO,CAMIONES,SIN DEFINIR,TRAKKER,Modelo estadístico,0.012959355097452354,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,1.9032893795496543e-06,False
2027-10,IVECO,MICROBUS,SIN DEFINIR,DAILY,Modelo estadístico,0.11314900023173874,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,1.6617747474954664e-05,False
2027-10,IVECO,PANEL,SIN DEFINIR,DAILY,Modelo estadístico,0.41595416139958596,0.0007281748304267792,1.4675940429075205,8.448581922683838,Tendencia armónica regularizada + Promedio estacional 3 años,6.108954742099391e-05,False
2027-10,JAC,AUTOMOVILES,HB,E-JS1,Modelo estadístico,0.6720306624886535,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,9.869849332995136e-05,False
2027-10,JAC,AUTOMOVILES,HB,E30X,Modelo estadístico,2.0753377173572085,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0003047966667107772,False
2027-10,JAC,AUTOMOVILES,SD,E-J7,Modelo estadístico,0.033681134200579145,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,4.9466153626542066e-06,False
2027-10,JAC,MICROBUS,SIN DEFINIR,M4,Modelo estadístico,0.38005158764529423,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,5.5816677991057924e-05,False
2027-10,JAC,PASAJEROS,SIN DEFINIR,RF8,Modelo estadístico,0.061685128105944426,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,9.059451517250591e-06,False
2027-10,JAC,PICK-UP,MEDIUM,T8,Modelo estadístico,4.518907856725062,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0006636741771632686,False
2027-10,JAC,PICK-UP,MEDIUM,T8 BEV,Modelo estadístico,0.08824451915450303,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,1.2960124546880382e-05,False
2027-10,JAC,PICK-UP,MEDIUM,T9,Modelo estadístico,2.7088438349088415,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00039783721204260413,False
2027-10,JAC,SUV,MEDIUM,JS8,Modelo estadístico,0.7739280012207853,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00011366375364999355,False
2027-10,JAC,SUV,SIN DEFINIR,E-JS4,Modelo estadístico,0.8392194717988285,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.000123252854464956,False
2027-10,JAC,SUV,SIN DEFINIR,JS2,Modelo estadístico,7.160871689145823,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.001051688986973462,False
2027-10,JAC,SUV,SIN DEFINIR,JS3,Modelo estadístico,0.4834487592411911,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,7.100221284939597e-05,False
2027-10,JAC,SUV,SIN DEFINIR,JS4,Modelo estadístico,0.9392302240555074,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00013794103926886874,False
2027-10,JAC,SUV,SIN DEFINIR,JS5,Modelo estadístico,0.2699623743846616,0.003084986575233779,6.217611116288132,35.793274804577635,Tendencia reciente estacional + Tendencia amortiguada estacional,3.9648309362658324e-05,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1012K,Modelo estadístico,4.32056019062256,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.0006345436376022709,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1035K,Modelo estadístico,17.070125880591554,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.002507022074153412,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1042,Modelo estadístico,15.711478929279377,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.0023074829540703193,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1070K,Modelo estadístico,0.1891570809237053,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,2.7780754557723197e-05,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1085K,Modelo estadístico,0.0391249224018523,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,5.746123068870065e-06,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1090K,Modelo estadístico,0.2951443105667803,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,4.33466810278769e-05,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1091K,Modelo estadístico,0.3391892394455583,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,4.981538604657632e-05,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,HFC1171K,Modelo estadístico,0.6348684131709371,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,9.324062031738991e-05,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,N55 EV,Modelo estadístico,0.14502997547610152,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,2.1299980590413458e-05,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,N75,Modelo estadístico,4.437326638741562,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.0006516926653834698,False
2027-10,JAC I,CAMIONES,SIN DEFINIR,N90,Modelo estadístico,4.119200596674686,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.0006049707480757881,False
2027-10,JAC I,MICROBUS,SIN DEFINIR,SUNRAY,Modelo estadístico,5.3458249094332855,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.0007851202238494548,False
2027-10,JAC I,PANEL,SIN DEFINIR,REFINE,Modelo estadístico,0.12737913329705997,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,1.8707671003489557e-05,False
2027-10,JAC I,PANEL,SIN DEFINIR,SUNRAY,Modelo estadístico,1.8761273341233844,0.008026308943033775,33.15121995894158,76.14985515055523,Tendencia armónica regularizada + Tendencia reciente estacional,0.0002755394232867205,False
2027-10,JAECOO,SUV,SIN DEFINIR,J5,Modelo estadístico,11.21119887341654,0.003166721565848679,6.844302474546092,36.27963832767046,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0016465445685632583,False
2027-10,JAECOO,SUV,SIN DEFINIR,J5 BEV,Modelo estadístico,1.3943588691243316,0.003166721565848679,6.844302474546092,36.27963832767046,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.00020478398862663495,False
2027-10,JAECOO,SUV,SIN DEFINIR,J7,Modelo estadístico,6.361022279060729,0.003166721565848679,6.844302474546092,36.27963832767046,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0009342182582214358,False
2027-10,JAECOO,SUV,SMALL,J8,Modelo estadístico,2.5953903795066764,0.003166721565848679,6.844302474546092,36.27963832767046,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.00038117475043735025,False
2027-10,JEEP,PICK-UP,LARGE,GLADIATOR,Modelo estadístico,0.6525427868931888,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,9.583638588927135e-05,False
2027-10,JEEP,SUV,MEDIUM,GRAND CHEROKEE,Modelo estadístico,1.5138509586574551,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00022233332061409627,False
2027-10,JEEP,SUV,SIN DEFINIR,AVENGER,Modelo estadístico,0.9798323114335414,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00014390410773277331,False
2027-10,JEEP,SUV,SIN DEFINIR,COMPASS,Modelo estadístico,5.42256064801187,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0007963900991766019,False
2027-10,JEEP,SUV,SIN DEFINIR,RENEGADE,Modelo estadístico,2.1247775009623666,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00031205769276919804,False
2027-10,JEEP,SUV,SMALL,COMMANDER,Modelo estadístico,0.7556797133280744,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00011098369956705627,False
2027-10,JEEP,SUV,SMALL,WRANGLER,Modelo estadístico,2.270817909867943,0.0020150113774818766,6.063250283406037,21.37687337490284,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0003335060717328793,False
2027-10,JETOUR,SUV,LARGE,G700,Modelo estadístico,0.5021552274200721,0.0041653041978437525,8.39492848725683,48.32756129150555,Tendencia reciente estacional + Promedio estacional 3 años,7.374955806418579e-05,False
2027-10,JETOUR,SUV,SIN DEFINIR,DASHING,Modelo estadístico,5.514877674513708,0.0041653041978437525,8.39492848725683,48.32756129150555,Tendencia reciente estacional + Promedio estacional 3 años,0.0008099483368181567,False
2027-10,JETOUR,SUV,SIN DEFINIR,X50,Modelo estadístico,8.43786805897549,0.0041653041978437525,8.39492848725683,48.32756129150555,Tendencia reciente estacional + Promedio estacional 3 años,0.0012392364081331825,False
2027-10,JETOUR,SUV,SIN DEFINIR,X70,Modelo estadístico,7.686096253963666,0.0041653041978437525,8.39492848725683,48.32756129150555,Tendencia reciente estacional + Promedio estacional 3 años,0.0011288266476501812,False
2027-10,JETOUR,SUV,SMALL,T1,Modelo estadístico,3.4796725741837182,0.0041653041978437525,8.39492848725683,48.32756129150555,Tendencia reciente estacional + Promedio estacional 3 años,0.0005110457893121581,False
2027-10,JETOUR,SUV,SMALL,T2,Modelo estadístico,2.7405751003245347,0.0041653041978437525,8.39492848725683,48.32756129150555,Tendencia reciente estacional + Promedio estacional 3 años,0.0004024974578658884,False
2027-10,JMC,AUTOMOVILES,HB,EV EASY,Modelo estadístico,0.024844732290871446,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,3.6488478594329086e-06,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1031,Modelo estadístico,2.376083587501982,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.000348966026704817,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1033,Modelo estadístico,0.024844732290871446,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,3.6488478594329086e-06,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1034,Modelo estadístico,0.1128935840530654,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,1.6580235507995006e-05,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1035,Modelo estadístico,0.024844732290871446,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,3.6488478594329086e-06,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1044,Modelo estadístico,10.949476003217132,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.001608106362688823,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1054,Modelo estadístico,3.6810318866287046,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.0005406186374954218,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1079,Modelo estadístico,0.6978370816326884,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.0001024885803452153,False
2027-10,JMC,CAMIONES,SIN DEFINIR,JX1083,Modelo estadístico,0.08306719987141618,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,1.2199752079891343e-05,False
2027-10,JMC,CAMIONES,SIN DEFINIR,N601,Modelo estadístico,0.9198888668079472,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.0001351004504001685,False
2027-10,JMC,CAMIONES,SIN DEFINIR,N720,Modelo estadístico,0.05395596608114382,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,7.924299969662127e-06,False
2027-10,JMC,CAMIONES,SIN DEFINIR,N801 EV,Modelo estadístico,0.024844732290871446,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,3.6488478594329086e-06,False
2027-10,JMC,CAMIONES,SIN DEFINIR,N822,Modelo estadístico,7.508997132077358,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.0011028167979872112,False
2027-10,JMC,MICROBUS,SIN DEFINIR,N520,Modelo estadístico,0.46137145935362517,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,6.775980687400932e-05,False
2027-10,JMC,MICROBUS,SIN DEFINIR,TOURING BUS,Modelo estadístico,1.8781902317105124,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.0002758423929205606,False
2027-10,JMC,PANEL,SIN DEFINIR,TOURING VAN,Modelo estadístico,0.7083032365512666,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.00010402570324612008,False
2027-10,JMC,PICK-UP,MEDIUM,GRAND AVENUE,Modelo estadístico,23.384616222632282,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.003434406370277656,False
2027-10,JMC,PICK-UP,MEDIUM,VIGUS,Modelo estadístico,3.8327920182156903,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,0.000562907049574303,False
2027-10,JMC,PICK-UP,MEDIUM,VIGUS T500,Modelo estadístico,0.06851158297627999,0.008344399883534363,21.99251749707546,91.64027247987369,Tendencia armónica regularizada + Tendencia reciente estacional,1.0062026024776733e-05,False
2027-10,JOYLONG,MICROBUS,SIN DEFINIR,A5,Modelo estadístico,1.7358455552631216,0.00040403950356009247,0.8143181331557006,4.68783141519363,Promedio estacional 3 años + Estacional último año,0.00025493679160934945,False
2027-10,JOYLONG,MICROBUS,SIN DEFINIR,A6,Modelo estadístico,1.015229218911543,0.00040403950356009247,0.8143181331557006,4.68783141519363,Promedio estacional 3 años + Estacional último año,0.00014910271195074296,False
2027-10,KAIYI,AUTOMOVILES,HB,E-QUTE 04,Modelo estadístico,0.11829358635106321,0.00752028851187252,15.156704351483018,87.25346018556444,Promedio estacional 3 años + Tendencia amortiguada estacional,1.7373312551261105e-05,False
2027-10,KAIYI,SUV,SIN DEFINIR,FX12,Modelo estadístico,0.019362498406724993,0.00752028851187252,15.156704351483018,87.25346018556444,Promedio estacional 3 años + Tendencia amortiguada estacional,2.843693787379243e-06,False
2027-10,KAIYI,SUV,SIN DEFINIR,X3,Modelo estadístico,33.719533782131165,0.00752028851187252,15.156704351483018,87.25346018556444,Promedio estacional 3 años + Tendencia amortiguada estacional,0.004952254957772754,False
2027-10,KAIYI,SUV,SIN DEFINIR,X3 PRO EV,Modelo estadístico,0.6047047687440594,0.00752028851187252,15.156704351483018,87.25346018556444,Promedio estacional 3 años + Tendencia amortiguada estacional,8.881060480701358e-05,False
2027-10,KAIYI,SUV,SIN DEFINIR,X7,Modelo estadístico,16.74318763289071,0.00752028851187252,15.156704351483018,87.25346018556444,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0024590059429541117,False
2027-10,KALMAR,CAMIONES,SIN DEFINIR,OTTAWA T2,Modelo estadístico,0.28246810806173817,4.148497715299732e-05,0.08361055998627448,0.4813256561372019,Tendencia armónica regularizada + Promedio estacional 3 años,4.148497715299732e-05,False
2027-10,KARRY,CAMIONES,[2] LIVIANO [LD],YORY,Modelo estadístico,0.10937037758778499,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,1.606279606776799e-05,False
2027-10,KARRY,MICROBUS,SIN DEFINIR,Q22L,Modelo estadístico,2.310612893865939,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,0.00033935060410607,False
2027-10,KARRY,MICROBUS,SIN DEFINIR,YOYO,Modelo estadístico,0.0816698165736443,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,1.1994523905355702e-05,False
2027-10,KARRY,PANEL,SIN DEFINIR,COWFISH,Modelo estadístico,2.0404599401904067,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,0.0002996743051144873,False
2027-10,KARRY,PANEL,SIN DEFINIR,DOLPHIN,Modelo estadístico,0.1734460458799005,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,2.547333679536212e-05,False
2027-10,KARRY,PANEL,SIN DEFINIR,EV6,Modelo estadístico,1.079592055075237,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,0.00015855542789122484,False
2027-10,KARRY,PANEL,SIN DEFINIR,YOYO,Modelo estadístico,0.6341490822091413,0.0009442459688958916,1.9030728625690874,10.955527560195021,Tendencia reciente estacional + Tendencia armónica regularizada,9.31349750156236e-05,False
2027-10,KAZOKU,PANEL,SIN DEFINIR,H10,Modelo estadístico,1.4311146552524767,0.00021018216599338137,0.423609937954733,2.4386193725502205,Estacional último año + Promedio estacional 3 años,0.00021018216599338137,False
2027-10,KENWORTH,CAMIONES,SIN DEFINIR,T460,Modelo estadístico,0.0340521313343984,0.0006121584960787054,1.2337698649015203,7.1025130060547,Estacional último año + Tendencia reciente estacional,5.001102248716952e-06,False
2027-10,KENWORTH,CAMIONES,SIN DEFINIR,T480,Modelo estadístico,0.1393082281899062,0.0006121584960787054,1.2337698649015203,7.1025130060547,Estacional último año + Tendencia reciente estacional,2.0459650129492337e-05,False
2027-10,KENWORTH,CAMIONES,SIN DEFINIR,T680,Modelo estadístico,0.0340521313343984,0.0006121584960787054,1.2337698649015203,7.1025130060547,Estacional último año + Tendencia reciente estacional,5.001102248716952e-06,False
2027-10,KENWORTH,CAMIONES,SIN DEFINIR,T800 - T880,Modelo estadístico,3.9607289446194067,0.0006121584960787054,1.2337698649015203,7.1025130060547,Estacional último año + Tendencia reciente estacional,0.0005816966414517791,False
2027-10,KIA,AUTOMOVILES,HB,K3 HB,Modelo estadístico,13.056409657306087,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0019175434000327253,False
2027-10,KIA,AUTOMOVILES,HB,PICANTO HB,Modelo estadístico,15.70478318675022,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0023064995767688944,False
2027-10,KIA,AUTOMOVILES,SD,K3 SD,Modelo estadístico,3.7737528438093397,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0005542361988429207,False
2027-10,KIA,AUTOMOVILES,SD,RIO,Modelo estadístico,1.406368043121836,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00020654772865495683,False
2027-10,KIA,AUTOMOVILES,SD,SOLUTO,Modelo estadístico,24.704953264629342,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0036283190650500236,False
2027-10,KIA,CAMIONES,SIN DEFINIR,K2500,Modelo estadístico,45.260930473452916,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.006647294377757516,False
2027-10,KIA,PASAJEROS,SIN DEFINIR,CARENS,Modelo estadístico,0.017186597877134117,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,2.524127856992713e-06,False
2027-10,KIA,PASAJEROS,SIN DEFINIR,CARNIVAL,Modelo estadístico,1.8858406751514123,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0002769659833801486,False
2027-10,KIA,PASAJEROS,SIN DEFINIR,PV5,Modelo estadístico,0.08081274525122838,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,1.1868649219987176e-05,False
2027-10,KIA,PICK-UP,MEDIUM,TASMAN,Modelo estadístico,4.042986709906373,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0005937775150661573,False
2027-10,KIA,SUV,LARGE,EV9,Modelo estadístico,0.5196637772668383,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,7.632096973738062e-05,False
2027-10,KIA,SUV,MEDIUM,TELLURIDE,Modelo estadístico,0.08081274525122838,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,1.1868649219987176e-05,False
2027-10,KIA,SUV,SIN DEFINIR,EV3,Modelo estadístico,2.103431960051912,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00030892275734917875,False
2027-10,KIA,SUV,SIN DEFINIR,EV5,Modelo estadístico,12.193848438465784,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,0.001790862435225079,False
2027-10,KIA,SUV,SIN DEFINIR,EV6,Modelo estadístico,0.3021236085796445,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,4.43717030050282e-05,False
2027-10,KIA,SUV,SIN DEFINIR,NIRO,Modelo estadístico,0.4693173769618939,0.031386186617678655,151.86668710370273,275.5457094596054,Tendencia reciente estacional + Tendencia amortiguada estacional,6.892679245939293e-05,False
